Sequence,Action,Qty,Price,Liquidity,Direction
73531,+20,20,99.828125,12079610.8515625,Up
73533,-28,28,99.8359375,12076815.4453125,Down
73534,-10,10,99.8359375,12075817.0859375,Down
73535,-49,49,99.8359375,12070925.125,Down
73536,-0,0,99.8359375,12070925.125,Sideways
73543,-1,1,99.8515625,12070825.2734375,Down
73544,-1,1,99.8515625,12070725.421875,Down
73545,+28,28,99.828125,12073520.609375,Up
73547,-20,20,99.8515625,12071523.578125,Down
73548,+28,28,99.828125,12074318.765625,Up
73549,-10,10,99.84375,12073320.328125,Down
73550,+1,1,99.796875,12073420.125,Up
73552,+6,6,99.8359375,12074019.140625,Up
73556,-1,1,99.8515625,12073919.2890625,Down
73557,+1,1,99.796875,12074019.0859375,Up
73558,-1,1,99.8515625,12073919.234375,Down
73560,-1,1,99.8359375,12073819.3984375,Down
73561,+1,1,99.796875,12073919.1953125,Up
73563,+90,90,99.8359375,12082904.4296875,Up
73564,-9,9,99.8359375,12082005.90625,Down
73565,-1,1,99.8359375,12081906.0703125,Down
73570,-1,1,99.8515625,12081806.21875,Down
73571,-2,2,99.84375,12081606.53125,Down
73572,+2,2,99.828125,12081806.1875,Up
73573,-2,2,99.84375,12081606.5,Down
73574,+1,1,99.8046875,12081706.3046875,Up
73575,+3,3,99.828125,12082005.7890625,Up
73576,-27,27,99.84375,12079310.0078125,Down
73578,-1,1,99.8359375,12079210.171875,Down
73581,+138,138,99.8203125,12092985.375,Up
73582,-129,129,99.8515625,12080104.5234375,Down
73584,-54,54,99.8359375,12074713.3828125,Down
73588,+35,35,99.8359375,12078207.640625,Up
73591,-12,12,99.8359375,12077009.609375,Down
73592,-2,2,99.8359375,12076809.9375,Down
73593,-1,1,99.84375,12076710.09375,Down
73594,+3,3,99.828125,12077009.578125,Up
73595,-2,2,99.8359375,12076809.90625,Down
73596,-2,2,99.8359375,12076610.234375,Down
73597,+2,2,99.828125,12076809.890625,Up
73598,-2,2,99.84375,12076610.203125,Down
73599,-2,2,99.84375,12076410.515625,Down
73600,-1,1,99.8515625,12076310.6640625,Down
73601,-27,27,99.84375,12073614.8828125,Down
73602,-1,1,99.84375,12073515.0390625,Down
73603,+6,6,99.8203125,12074113.9609375,Up
73604,-60,60,99.8359375,12068123.8046875,Down
73605,+127,127,99.8203125,12080800.984375,Up
73606,-129,129,99.8515625,12067920.1328125,Down
73607,-10,10,99.84375,12066921.6953125,Down
73608,+5,5,99.8203125,12067420.796875,Up
73609,-10,10,99.8359375,12066422.4375,Down
73610,-2,2,99.8359375,12066222.765625,Down
73611,-2,2,99.8359375,12066023.09375,Down
73612,-2,2,99.8359375,12065823.421875,Down
73613,+8,8,99.8203125,12066621.984375,Up
73614,-7,7,99.8515625,12065923.0234375,Down
73615,+5,5,99.8203125,12066422.125,Up
73616,+8,8,99.8203125,12067220.6875,Up
73617,-7,7,99.8515625,12066521.7265625,Down
73618,-8,8,99.8359375,12065723.0390625,Down
73619,+14,14,99.765625,12067119.7578125,Up
73621,+3,3,99.828125,12067419.2421875,Up
73622,+3,3,99.8359375,12067718.75,Up
73625,-1,1,99.8515625,12067618.8984375,Down
73626,-1,1,99.8515625,12067519.046875,Down
73627,+14,14,99.765625,12068915.765625,Up
73628,-60,60,99.8359375,12062925.609375,Down
73629,+6,6,99.8203125,12063524.53125,Up
73630,-10,10,99.8359375,12062526.171875,Down
73632,-10,10,99.8359375,12061527.8125,Down
73633,-7,7,99.8359375,12060828.9609375,Down
73634,+1,1,99.8046875,12060928.765625,Up
73635,-75,75,99.8359375,12053441.0703125,Down
73636,-7,7,99.8359375,12052742.21875,Down
73637,-1,1,99.8671875,12052642.3515625,Down
73638,-8,8,99.8359375,12051843.6640625,Down
73639,-9,9,99.8359375,12050945.140625,Down
73640,-1,1,99.8671875,12050845.2734375,Down
73642,+15,15,99.8359375,12052342.8125,Up
73643,-10,10,99.8359375,12051344.453125,Down
73644,-75,75,99.8359375,12043856.7578125,Down
73649,-1,1,99.8515625,12043756.90625,Down
73650,+1,1,99.8046875,12043856.7109375,Up
73651,-2,2,99.84375,12043657.0234375,Down
73652,-2,2,99.84375,12043457.3359375,Down
73653,+2,2,99.828125,12043656.9921875,Up
73654,+3,3,99.828125,12043956.4765625,Up
73655,+2,2,99.8359375,12044156.1484375,Up
73656,-27,27,99.84375,12041460.3671875,Down
73658,-1,1,99.8359375,12041360.53125,Down
73661,+127,127,99.8203125,12054037.7109375,Up
73662,-126,126,99.8515625,12041456.4140625,Down
73663,+2,2,99.8359375,12041656.0859375,Up
73664,+5,5,99.8203125,12042155.1875,Up
73665,-9,9,99.8359375,12041256.6640625,Down
73666,+8,8,99.8203125,12042055.2265625,Up
73667,-7,7,99.8515625,12041356.265625,Down
73668,-7,7,99.84375,12040657.359375,Down
73670,-2,2,99.8359375,12040457.6875,Down
73673,+1,1,99.8046875,12040557.4921875,Up
73675,-2,2,99.8359375,12040357.8203125,Down
73678,+14,14,99.765625,12041754.5390625,Up
73679,+14,14,99.828125,12043152.1328125,Up
73680,+14,14,99.828125,12044549.7265625,Up
73681,+14,14,99.765625,12045946.4453125,Up
73683,+1,1,99.8359375,12046046.28125,Up
73686,-2,2,99.8359375,12045846.609375,Down
73687,-1,1,99.84375,12045746.765625,Down
73688,-2,2,99.8359375,12045547.09375,Down
73689,-1,1,99.875,12045447.21875,Down
73690,-1,1,99.8515625,12045347.3671875,Down
73691,+2,2,99.828125,12045547.0234375,Up
73692,-2,2,99.84375,12045347.3359375,Down
73693,+3,3,99.828125,12045646.8203125,Up
73694,-1,1,99.84375,12045546.9765625,Down
73695,-2,2,99.84375,12045347.2890625,Down
73696,-27,27,99.84375,12042651.5078125,Down
73697,+125,125,99.8203125,12055129.046875,Up
73698,-126,126,99.8515625,12042547.75,Down
73699,-7,7,99.8515625,12041848.7890625,Down
73700,-2,2,99.8359375,12041649.1171875,Down
73701,-2,2,99.8359375,12041449.4453125,Down
73702,-1,1,99.84375,12041349.6015625,Down
73703,-2,2,99.84375,12041149.9140625,Down
73704,-1,1,99.8515625,12041050.0625,Down
73705,-27,27,99.84375,12038354.28125,Down
73706,+2,2,99.828125,12038553.9375,Up
73707,-2,2,99.84375,12038354.25,Down
73708,-1,1,99.8515625,12038254.3984375,Down
73709,-127,127,99.8515625,12025573.25,Down
73710,+4,4,99.8359375,12025972.59375,Up
73711,+3,3,99.828125,12026272.078125,Up
73712,+125,125,99.8203125,12038749.6171875,Up
73713,-7,7,99.8515625,12038050.65625,Down
73714,+14,14,99.765625,12039447.375,Up
73716,+4,4,99.8359375,12039846.71875,Up
73719,+3,3,99.828125,12040146.203125,Up
73720,+125,125,99.8203125,12052623.7421875,Up
73721,+2,2,99.828125,12052823.3984375,Up
73722,+1,1,99.8359375,12052923.234375,Up
73723,+3,3,99.828125,12053222.71875,Up
73724,+2,2,99.828125,12053422.375,Up
73725,+125,125,99.8203125,12065899.9140625,Up
73726,+5,5,99.8203125,12066399.015625,Up
73727,+8,8,99.8203125,12067197.578125,Up
73728,+5,5,99.8203125,12067696.6796875,Up
73729,+8,8,99.8203125,12068495.2421875,Up
73730,+14,14,99.765625,12069891.9609375,Up
73731,+14,14,99.765625,12071288.6796875,Up
73732,+14,14,99.828125,12072686.2734375,Up
73733,+1,1,99.8359375,12072786.109375,Up
73734,+3,3,99.828125,12073085.59375,Up
73735,+2,2,99.828125,12073285.25,Up
73736,+126,126,99.8203125,12085862.609375,Up
73737,+5,5,99.8203125,12086361.7109375,Up
73738,+8,8,99.8203125,12087160.2734375,Up
73739,+5,5,99.8203125,12087659.375,Up
73740,+8,8,99.8203125,12088457.9375,Up
73741,+14,14,99.828125,12089855.53125,Up
73742,+14,14,99.765625,12091252.25,Up
73743,+2,2,99.828125,12091451.90625,Up
73744,+2,2,99.828125,12091651.5625,Up
73745,-1,1,99.875,12091551.6875,Down
73746,+1,1,99.8359375,12091651.5234375,Up
73747,+3,3,99.828125,12091951.0078125,Up
73748,+5,5,99.8203125,12092450.109375,Up
73749,+126,126,99.8203125,12105027.46875,Up
73750,+8,8,99.8203125,12105826.03125,Up
73751,+5,5,99.8203125,12106325.1328125,Up
73752,+8,8,99.8203125,12107123.6953125,Up
73753,+14,14,99.765625,12108520.4140625,Up
73754,+14,14,99.828125,12109918.0078125,Up
73755,+2,2,99.828125,12110117.6640625,Up
73756,+1,1,99.8359375,12110217.5,Up
73757,+2,2,99.828125,12110417.15625,Up
73758,+3,3,99.828125,12110716.640625,Up
73759,+2,2,99.828125,12110916.296875,Up
73760,+5,5,99.8203125,12111415.3984375,Up
73761,+126,126,99.8203125,12123992.7578125,Up
73762,+8,8,99.8203125,12124791.3203125,Up
73763,+5,5,99.8203125,12125290.421875,Up
73764,+8,8,99.8203125,12126088.984375,Up
73765,+14,14,99.828125,12127486.578125,Up
73766,+14,14,99.765625,12128883.296875,Up
73767,+2,2,99.828125,12129082.953125,Up
73768,+1,1,99.8359375,12129182.7890625,Up
73769,+1,1,99.8046875,12129282.59375,Up
73770,+3,3,99.828125,12129582.078125,Up
73771,+2,2,99.828125,12129781.734375,Up
73772,+5,5,99.8203125,12130280.8359375,Up
73773,+126,126,99.8203125,12142858.1953125,Up
73774,+8,8,99.8203125,12143656.7578125,Up
73775,+5,5,99.8203125,12144155.859375,Up
73776,+8,8,99.8203125,12144954.421875,Up
73777,+14,14,99.765625,12146351.140625,Up
73778,+14,14,99.828125,12147748.734375,Up
73781,+1,1,99.8359375,12147848.5703125,Up
73785,+1,1,99.8046875,12147948.375,Up
73786,+2,2,99.828125,12148148.03125,Up
73787,+3,3,99.828125,12148447.515625,Up
73788,+126,126,99.8203125,12161024.875,Up
73789,+5,5,99.8203125,12161523.9765625,Up
73790,+8,8,99.8203125,12162322.5390625,Up
73791,+14,14,99.828125,12163720.1328125,Up
73792,+14,14,99.765625,12165116.8515625,Up
73794,+60,60,99.8359375,12171107.0078125,Up
73795,+2,2,99.8359375,12171306.6796875,Up
73796,+3,3,99.8359375,12171606.1875,Up
73797,+3,3,99.828125,12171905.671875,Up
73798,+2,2,99.8359375,12172105.34375,Up
73799,+2,2,99.8359375,12172305.015625,Up
73800,+2,2,99.828125,12172504.671875,Up
73801,+3,3,99.8359375,12172804.1796875,Up
73802,+4,4,99.8359375,12173203.5234375,Up
73803,+2,2,99.8359375,12173403.1953125,Up
73804,+2,2,99.8359375,12173602.8671875,Up
73805,+3,3,99.8359375,12173902.375,Up
73806,+3,3,99.8359375,12174201.8828125,Up
73807,+2,2,99.8359375,12174401.5546875,Up
73808,+3,3,99.8359375,12174701.0625,Up
73809,-1,1,99.8515625,12174601.2109375,Down
73810,+1,1,99.8046875,12174701.015625,Up
73811,-6,6,99.84375,12174101.953125,Down
73812,-6,6,99.859375,12173502.796875,Down
73813,+3,3,99.8203125,12173802.2578125,Up
73814,+2,2,99.8203125,12174001.8984375,Up
73815,+1,1,99.8203125,12174101.71875,Up
73816,+6,6,99.8203125,12174700.640625,Up
73817,+6,6,99.828125,12175299.609375,Up
73818,+2,2,99.8359375,12175499.28125,Up
73819,+3,3,99.8359375,12175798.7890625,Up
73820,+126,126,99.8203125,12188376.1484375,Up
73821,+2,2,99.8359375,12188575.8203125,Up
73822,-6,6,99.84375,12187976.7578125,Down
73823,+6,6,99.828125,12188575.7265625,Up
73824,+2,2,99.8359375,12188775.3984375,Up
73825,+2,2,99.8359375,12188975.0703125,Up
73826,+3,3,99.8359375,12189274.578125,Up
73827,+2,2,99.8359375,12189474.25,Up
73828,-1,1,99.8359375,12189374.4140625,Down
73829,+6,6,99.828125,12189973.3828125,Up
73830,+1,1,99.8359375,12190073.21875,Up
73831,-1,1,99.8359375,12189973.3828125,Down
73832,+3,3,99.8359375,12190272.890625,Up
73833,+6,6,99.828125,12190871.859375,Up
73834,+6,6,99.828125,12191470.828125,Up
73835,+15,15,99.8046875,12192967.8984375,Up
73836,+2,2,99.8359375,12193167.5703125,Up
73837,+2,2,99.8359375,12193367.2421875,Up
73838,+2,2,99.8359375,12193566.9140625,Up
73839,+2,2,99.8359375,12193766.5859375,Up
73840,+2,2,99.8359375,12193966.2578125,Up
73841,+14,14,99.765625,12195362.9765625,Up
73842,+2,2,99.8359375,12195562.6484375,Up
73843,-6,6,99.84375,12194963.5859375,Down
73844,+1,1,99.796875,12195063.3828125,Up
73845,+4,4,99.8125,12195462.6328125,Up
73846,+15,15,99.8046875,12196959.703125,Up
73847,+14,14,99.828125,12198357.296875,Up
73848,+4,4,99.8046875,12198756.515625,Up
73849,+15,15,99.796875,12200253.46875,Up
73850,+2,2,99.8359375,12200453.140625,Up
73851,+5,5,99.8203125,12200952.2421875,Up
73852,+8,8,99.8203125,12201750.8046875,Up
73853,+4,4,99.8125,12202150.0546875,Up
73854,+4,4,99.8046875,12202549.2734375,Up
73855,-2,2,99.8046875,12202349.6640625,Down
73856,+6,6,99.828125,12202948.6328125,Up
73857,+6,6,99.8203125,12203547.5546875,Up
73858,+3,3,99.8359375,12203847.0625,Up
73859,+1,1,99.8359375,12203946.8984375,Up
73860,+13,13,99.8046875,12205244.359375,Up
73861,+5,5,99.8046875,12205743.3828125,Up
73862,+5,5,99.8125,12206242.4453125,Up
73863,+15,15,99.796875,12207739.3984375,Up
73864,+4,4,99.8203125,12208138.6796875,Up
73865,-3,3,99.8125,12207839.2421875,Down
73866,-3,3,99.8046875,12207539.828125,Down
73867,-2,2,99.8359375,12207340.15625,Down
73868,-1,1,99.8359375,12207240.3203125,Down
73869,+1,1,99.8046875,12207340.125,Up
73870,-1,1,99.8125,12207240.3125,Down
73871,-1,1,99.8046875,12207140.5078125,Down
73872,+10,10,99.8359375,12208138.8671875,Up
73873,-1,1,99.8515625,12208039.015625,Down
73874,-6,6,99.859375,12207439.859375,Down
73875,-6,6,99.84375,12206840.796875,Down
73876,-0,0,99.8125,12206840.796875,Sideways
73877,-0,0,99.8046875,12206840.796875,Sideways
73878,-0,0,99.8125,12206840.796875,Sideways
73879,-0,0,99.8046875,12206840.796875,Sideways
73880,-0,0,99.8125,12206840.796875,Sideways
73881,-0,0,99.8046875,12206840.796875,Sideways
73882,-0,0,99.8125,12206840.796875,Sideways
73883,-0,0,99.8046875,12206840.796875,Sideways
73884,-0,0,99.8125,12206840.796875,Sideways
73885,-0,0,99.8046875,12206840.796875,Sideways
73886,-1,1,99.8515625,12206740.9453125,Down
73887,-6,6,99.84375,12206141.8828125,Down
73888,-6,6,99.859375,12205542.7265625,Down
73889,+1,1,99.8046875,12205642.53125,Up
73890,-0,0,99.8125,12205642.53125,Sideways
73891,-0,0,99.8046875,12205642.53125,Sideways
73892,-0,0,99.8125,12205642.53125,Sideways
73893,-0,0,99.8046875,12205642.53125,Sideways
73894,-0,0,99.8125,12205642.53125,Sideways
73895,-0,0,99.8046875,12205642.53125,Sideways
73896,+1,1,99.8125,12205742.34375,Up
73897,+1,1,99.8046875,12205842.1484375,Up
73898,+4,4,99.8125,12206241.3984375,Up
73899,+4,4,99.8046875,12206640.6171875,Up
73900,-3,3,99.8125,12206341.1796875,Down
73901,-3,3,99.8046875,12206041.765625,Down
73902,-0,0,99.8125,12206041.765625,Sideways
73903,-0,0,99.8046875,12206041.765625,Sideways
73904,+2,2,99.8203125,12206241.40625,Up
73905,+1,1,99.8359375,12206341.2421875,Up
73906,+1,1,99.8359375,12206441.078125,Up
73907,-1,1,99.8359375,12206341.2421875,Down
73908,+1,1,99.8046875,12206441.046875,Up
73909,+3,3,99.8359375,12206740.5546875,Up
73910,+2,2,99.8359375,12206940.2265625,Up
73911,+3,3,99.8359375,12207239.734375,Up
73912,-1,1,99.8359375,12207139.8984375,Down
73913,+3,3,99.8359375,12207439.40625,Up
73914,-1,1,99.8515625,12207339.5546875,Down
73915,-6,6,99.859375,12206740.3984375,Down
73916,-6,6,99.84375,12206141.3359375,Down
73917,-0,0,99.8125,12206141.3359375,Sideways
73918,-0,0,99.8046875,12206141.3359375,Sideways
73920,-5,5,99.8359375,12205642.15625,Down
73921,+60,60,99.8359375,12211632.3125,Up
73922,+2,2,99.8359375,12211831.984375,Up
73923,+2,2,99.8359375,12212031.65625,Up
73924,+2,2,99.8359375,12212231.328125,Up
73925,+3,3,99.8359375,12212530.8359375,Up
73926,+10,10,99.8359375,12213529.1953125,Up
73936,-5,5,99.8359375,12213030.015625,Down
73939,-12,12,99.8359375,12211831.984375,Down
73940,-1,1,99.8671875,12211732.1171875,Down
73941,-1,1,99.8515625,12211632.265625,Down
73942,-1,1,99.84375,12211532.421875,Down
73943,+2,2,99.828125,12211732.078125,Up
73944,-1,1,99.8515625,12211632.2265625,Down
73945,-2,2,99.84375,12211432.5390625,Down
73946,-27,27,99.84375,12208736.7578125,Down
73947,+3,3,99.828125,12209036.2421875,Up
73948,-2,2,99.84375,12208836.5546875,Down
73949,-1,1,99.84375,12208736.7109375,Down
73950,-2,2,99.84375,12208537.0234375,Down
73951,-1,1,99.84375,12208437.1796875,Down
73952,-2,2,99.84375,12208237.4921875,Down
73953,+126,126,99.8203125,12220814.8515625,Up
73954,-127,127,99.8515625,12208133.703125,Down
73955,+5,5,99.8203125,12208632.8046875,Up
73957,-12,12,99.8359375,12207434.7734375,Down
73960,-1,1,99.84375,12207334.9296875,Down
73961,-1,1,99.8515625,12207235.078125,Down
73962,-2,2,99.84375,12207035.390625,Down
73963,-27,27,99.84375,12204339.609375,Down
73964,-1,1,99.8515625,12204239.7578125,Down
73965,-129,129,99.8515625,12191358.90625,Down
73966,+8,8,99.8203125,12192157.46875,Up
73967,-7,7,99.8515625,12191458.5078125,Down
73968,-6,6,99.84375,12190859.4453125,Down
73969,-6,6,99.859375,12190260.2890625,Down
73970,-1,1,99.8515625,12190160.4375,Down
73971,-7,7,99.8359375,12189461.5859375,Down
73972,-1,1,99.8515625,12189361.734375,Down
73973,-1,1,99.84375,12189261.890625,Down
73974,-2,2,99.84375,12189062.203125,Down
73975,-1,1,99.8515625,12188962.3515625,Down
73976,-27,27,99.84375,12186266.5703125,Down
73977,-129,129,99.8515625,12173385.71875,Down
73978,+14,14,99.828125,12174783.3125,Up
73979,+14,14,99.765625,12176180.03125,Up
73980,-6,6,99.8515625,12175580.921875,Down
73982,+6,6,99.8359375,12176179.9375,Up
73986,-1,1,99.8359375,12176080.1015625,Down
73989,-1,1,99.8515625,12175980.25,Down
73990,-1,1,99.84375,12175880.40625,Down
73991,-2,2,99.84375,12175680.71875,Down
73992,-2,2,99.84375,12175481.03125,Down
73993,-27,27,99.84375,12172785.25,Down
73994,-1,1,99.8515625,12172685.3984375,Down
73995,-129,129,99.8515625,12159804.546875,Down
73996,-7,7,99.8515625,12159105.5859375,Down
73997,+5,5,99.828125,12159604.7265625,Up
73998,+5,5,99.8203125,12160103.828125,Up
73999,-6,6,99.8515625,12159504.71875,Down
74001,+1,1,99.8125,12159604.53125,Up
74002,+1,1,99.8046875,12159704.3359375,Up
74003,+3,3,99.8125,12160003.7734375,Up
74004,+3,3,99.8046875,12160303.1875,Up
74005,-0,0,99.8125,12160303.1875,Sideways
74006,-0,0,99.8046875,12160303.1875,Sideways
74007,-0,0,99.8125,12160303.1875,Sideways
74008,-0,0,99.8046875,12160303.1875,Sideways
74009,+5,5,99.828125,12160802.328125,Up
74010,+3,3,99.8125,12161101.765625,Up
74011,+3,3,99.8046875,12161401.1796875,Up
74012,+12,12,99.8046875,12162598.8359375,Up
74013,+12,12,99.796875,12163796.3984375,Up
74014,-0,0,99.8046875,12163796.3984375,Sideways
74015,+12,12,99.796875,12164993.9609375,Up
74016,+3,3,99.8125,12165293.3984375,Up
74017,+12,12,99.8046875,12166491.0546875,Up
74018,+3,3,99.8046875,12166790.46875,Up
74019,+5,5,99.828125,12167289.609375,Up
74020,-1,1,99.8671875,12167189.7421875,Down
74021,-2,2,99.8125,12166990.1171875,Down
74022,-2,2,99.8046875,12166790.5078125,Down
74023,+5,5,99.828125,12167289.6484375,Up
74024,+1,1,99.8125,12167389.4609375,Up
74025,+1,1,99.8046875,12167489.265625,Up
74026,+15,15,99.8046875,12168986.3359375,Up
74027,+14,14,99.796875,12170383.4921875,Up
74028,+5,5,99.828125,12170882.6328125,Up
74029,-1,1,99.8515625,12170782.78125,Down
74030,-6,6,99.859375,12170183.625,Down
74031,-6,6,99.84375,12169584.5625,Down
74032,+1,1,99.796875,12169684.359375,Up
74033,+3,3,99.8125,12169983.796875,Up
74034,+15,15,99.8046875,12171480.8671875,Up
74035,+3,3,99.8046875,12171780.28125,Up
74036,+14,14,99.796875,12173177.4375,Up
74037,+3,3,99.8125,12173476.875,Up
74038,+3,3,99.8046875,12173776.2890625,Up
74039,+3,3,99.8125,12174075.7265625,Up
74040,+3,3,99.8046875,12174375.140625,Up
74041,-1,1,99.8125,12174275.328125,Down
74042,-1,1,99.8046875,12174175.5234375,Down
74043,-1,1,99.8515625,12174075.671875,Down
74044,-6,6,99.84375,12173476.609375,Down
74045,-6,6,99.859375,12172877.453125,Down
74046,+1,1,99.796875,12172977.25,Up
74047,-0,0,99.8125,12172977.25,Sideways
74048,-0,0,99.8046875,12172977.25,Sideways
74049,-0,0,99.8125,12172977.25,Sideways
74050,-0,0,99.8046875,12172977.25,Sideways
74051,+5,5,99.828125,12173476.390625,Up
74052,-6,6,99.859375,12172877.234375,Down
74053,-6,6,99.84375,12172278.171875,Down
74054,-1,1,99.8515625,12172178.3203125,Down
74055,+1,1,99.796875,12172278.1171875,Up
74056,+5,5,99.828125,12172777.2578125,Up
74057,+2,2,99.8125,12172976.8828125,Up
74058,+2,2,99.8046875,12173176.4921875,Up
74059,+2,2,99.8046875,12173376.1015625,Up
74060,+1,1,99.796875,12173475.8984375,Up
74061,-0,0,99.8046875,12173475.8984375,Sideways
74062,-0,0,99.796875,12173475.8984375,Sideways
74063,-1,1,99.8515625,12173376.046875,Down
74064,-6,6,99.84375,12172776.984375,Down
74065,-6,6,99.859375,12172177.828125,Down
74066,+6,6,99.8203125,12172776.75,Up
74067,+6,6,99.828125,12173375.71875,Up
74068,+4,4,99.8203125,12173775.0,Up
74069,+4,4,99.828125,12174174.3125,Up
74070,+2,2,99.8203125,12174373.953125,Up
74071,+2,2,99.828125,12174573.609375,Up
74072,+1,1,99.796875,12174673.40625,Up
74073,+2,2,99.8046875,12174873.015625,Up
74074,+15,15,99.796875,12176369.96875,Up
74075,+6,6,99.828125,12176968.9375,Up
74076,+6,6,99.8203125,12177567.859375,Up
74077,+4,4,99.828125,12177967.171875,Up
74078,+4,4,99.8203125,12178366.453125,Up
74079,+2,2,99.828125,12178566.109375,Up
74080,+2,2,99.8203125,12178765.75,Up
74081,+2,2,99.8046875,12178965.359375,Up
74082,+15,15,99.796875,12180462.3125,Up
74083,-6,6,99.859375,12179863.15625,Down
74084,-6,6,99.84375,12179264.09375,Down
74085,-1,1,99.8515625,12179164.2421875,Down
74086,+1,1,99.796875,12179264.0390625,Up
74087,-3,3,99.8359375,12178964.53125,Down
74088,-1,1,99.8515625,12178864.6796875,Down
74089,-1,1,99.84375,12178764.8359375,Down
74090,-2,2,99.84375,12178565.1484375,Down
74091,-1,1,99.8515625,12178465.296875,Down
74092,-2,2,99.84375,12178265.609375,Down
74093,-27,27,99.84375,12175569.828125,Down
74094,+1,1,99.796875,12175669.625,Up
74095,-129,129,99.8515625,12162788.7734375,Down
74096,-7,7,99.8515625,12162089.8125,Down
74097,-3,3,99.84375,12161790.28125,Down
74098,-1,1,99.8046875,12161690.4765625,Down
74099,+5,5,99.828125,12162189.6171875,Up
74100,+1,1,99.796875,12162289.4140625,Up
74101,-60,60,99.8359375,12156299.2578125,Down
74102,+5,5,99.828125,12156798.3984375,Up
74103,-2,2,99.8359375,12156598.7265625,Down
74104,-1,1,99.8671875,12156498.859375,Down
74105,-7,7,99.84375,12155799.953125,Down
74106,-7,7,99.8359375,12155101.1015625,Down
74107,-2,2,99.8359375,12154901.4296875,Down
74108,+3,3,99.796875,12155200.8203125,Up
74109,-0,0,99.8046875,12155200.8203125,Sideways
74110,-0,0,99.8046875,12155200.8203125,Sideways
74111,-0,0,99.796875,12155200.8203125,Sideways
74112,-10,10,99.8359375,12154202.4609375,Down
74113,-7,7,99.8359375,12153503.609375,Down
74114,-1,1,99.8671875,12153403.7421875,Down
74115,-8,8,99.8359375,12152605.0546875,Down
74116,-60,60,99.8359375,12146614.8984375,Down
74117,-1,1,99.8671875,12146515.03125,Down
74118,-10,10,99.8359375,12145516.671875,Down
74119,+2,2,99.828125,12145716.328125,Up
74120,-2,2,99.84375,12145516.640625,Down
74121,-1,1,99.8671875,12145416.7734375,Down
74122,+5,5,99.8203125,12145915.875,Up
74123,+8,8,99.8203125,12146714.4375,Up
74124,-2,2,99.84375,12146514.75,Down
74125,-2,2,99.84375,12146315.0625,Down
74126,-2,2,99.84375,12146115.375,Down
74127,-2,2,99.84375,12145915.6875,Down
74129,-3,3,99.8359375,12145616.1796875,Down
74130,+5,5,99.8359375,12146115.359375,Up
74136,-3,3,99.8359375,12145815.8515625,Down
74139,+2,2,99.8359375,12146015.5234375,Up
74140,-1,1,99.8515625,12145915.671875,Down
74141,-1,1,99.84375,12145815.828125,Down
74142,-2,2,99.84375,12145616.140625,Down
74143,+3,3,99.828125,12145915.625,Up
74144,-1,1,99.8515625,12145815.7734375,Down
74145,-27,27,99.84375,12143119.9921875,Down
74146,-127,127,99.8515625,12130438.84375,Down
74147,+126,126,99.8203125,12143016.203125,Up
74148,-7,7,99.8515625,12142317.2421875,Down
74149,+14,14,99.765625,12143713.9609375,Up
74150,+14,14,99.828125,12145111.5546875,Up
74151,-5,5,99.84375,12144612.3359375,Down
74153,+6,6,99.828125,12145211.3046875,Up
74154,+2,2,99.8359375,12145410.9765625,Up
74155,-1,1,99.875,12145311.1015625,Down
74156,+3,3,99.828125,12145610.5859375,Up
74157,+127,127,99.8203125,12158287.765625,Up
74158,+3,3,99.8125,12158587.203125,Up
74159,+1,1,99.8046875,12158687.0078125,Up
74160,+3,3,99.8046875,12158986.421875,Up
74161,+3,3,99.796875,12159285.8125,Up
74162,+14,14,99.828125,12160683.40625,Up
74163,+14,14,99.765625,12162080.125,Up
74164,+3,3,99.8125,12162379.5625,Up
74165,+3,3,99.8046875,12162678.9765625,Up
74166,+6,6,99.828125,12163277.9453125,Up
74167,+3,3,99.8125,12163577.3828125,Up
74168,+3,3,99.8046875,12163876.796875,Up
74169,+2,2,99.8359375,12164076.46875,Up
74170,+6,6,99.828125,12164675.4375,Up
74171,+1,1,99.8359375,12164775.2734375,Up
74172,+3,3,99.828125,12165074.7578125,Up
74173,-1,1,99.875,12164974.8828125,Down
74174,+127,127,99.8203125,12177652.0625,Up
74175,-0,0,99.8125,12177652.0625,Sideways
74176,-0,0,99.8046875,12177652.0625,Sideways
74177,+14,14,99.765625,12179048.78125,Up
74178,+14,14,99.828125,12180446.375,Up
74179,-0,0,99.8125,12180446.375,Sideways
74180,-0,0,99.8046875,12180446.375,Sideways
74181,+6,6,99.828125,12181045.34375,Up
74182,-0,0,99.8125,12181045.34375,Sideways
74183,-0,0,99.8046875,12181045.34375,Sideways
74184,-0,0,99.8125,12181045.34375,Sideways
74185,-0,0,99.8046875,12181045.34375,Sideways
74186,+3,3,99.8125,12181344.78125,Up
74187,+3,3,99.8046875,12181644.1953125,Up
74188,+14,14,99.8046875,12183041.4609375,Up
74189,+14,14,99.796875,12184438.6171875,Up
74190,-1,1,99.8515625,12184338.765625,Down
74191,-6,6,99.84375,12183739.703125,Down
74192,-6,6,99.859375,12183140.546875,Down
74193,+1,1,99.8046875,12183240.3515625,Up
74194,-6,6,99.859375,12182641.1953125,Down
74195,-6,6,99.84375,12182042.1328125,Down
74196,-1,1,99.8515625,12181942.28125,Down
74197,+1,1,99.8046875,12182042.0859375,Up
